,Potencial Retardador,Corriente,Desfasaje,X,Y,EscTemporal,EscAmplitud,Fecha de medicion,Tiempo Integracion,Frec de Señal,Tiempo de espera
0,-1.5,1.84724e-11,4.578,1.84138e-11,1.47438e-12,10,13,Fri Aug 30 11:48:24 2024,{1},{2.023},3.0
1,-1.4522613065326633,1.83588e-11,4.38,1.83055e-11,1.40155e-12,10,13,,,,
2,-1.4045226130653266,1.83819e-11,4.608,1.83215e-11,1.47616e-12,10,13,,,,
3,-1.3567839195979898,1.81083e-11,4.938,1.80408e-11,1.55787e-12,10,13,,,,
4,-1.3090452261306533,1.82095e-11,4.92,1.81438e-11,1.56142e-12,10,13,,,,
5,-1.2613065326633166,1.83019e-11,5.412,1.82202e-11,1.72485e-12,10,13,,,,
6,-1.2135678391959799,1.85542e-11,4.974,1.84831e-11,1.60761e-12,10,13,,,,
7,-1.1658291457286432,1.84938e-11,4.776,1.8428e-11,1.53833e-12,10,13,,,,
8,-1.1180904522613067,1.86714e-11,5.04,1.86003e-11,1.63958e-12,10,13,,,,
9,-1.07035175879397,1.85737e-11,4.578,1.85133e-11,1.48149e-12,10,13,,,,
10,-1.0226130653266332,1.83641e-11,4.218,1.83144e-11,1.35004e-12,10,13,,,,
11,-0.9748743718592965,1.82522e-11,3.96,1.82078e-11,1.25944e-12,10,13,,,,
12,-0.9271356783919598,1.8563e-11,3.942,1.85204e-11,1.27543e-12,10,13,,,,
13,-0.8793969849246231,1.88206e-11,4.5,1.8762e-11,1.47616e-12,10,13,,,,
14,-0.8316582914572864,1.84227e-11,4.026,1.83783e-11,1.29319e-12,10,13,,,,
15,-0.7839195979899498,1.85257e-11,4.332,1.84724e-11,1.39978e-12,10,13,,,,
16,-0.7361809045226131,1.85613e-11,3.906,1.85186e-11,1.26477e-12,10,13,,,,
17,-0.6884422110552764,1.86892e-11,3.846,1.86483e-11,1.25234e-12,10,13,,,,
18,-0.6407035175879398,1.86234e-11,3.534,1.85879e-11,1.14753e-12,10,13,,,,
19,-0.592964824120603,1.85488e-11,2.922,1.85257e-11,9.43252e-13,10,13,,,,
20,-0.5452261306532664,1.8627e-11,2.13,1.86128e-11,6.92783e-13,10,13,,,,
21,-0.4974874371859297,1.86501e-11,1.302,1.86448e-11,4.22775e-13,10,13,,,,
22,-0.44974874371859297,1.84334e-11,0.942,1.84316e-11,3.01982e-13,10,13,,,,
23,-0.40201005025125625,1.82948e-11,0.474,1.82948e-11,1.50991e-13,10,13,,,,
24,-0.3542713567839195,1.83801e-11,-0.426,1.83801e-11,-1.3678e-13,10,13,,,,
25,-0.306532663316583,1.8428e-11,-1.662,1.84192e-11,-5.36463e-13,10,13,,,,
26,-0.2587939698492463,1.85577e-11,-3.072,1.85311e-11,-9.96543e-13,10,13,,,,
27,-0.21105527638190957,1.84831e-11,-4.17,1.84351e-11,-1.34649e-12,10,13,,,,
28,-0.16331658291457285,1.83108e-11,-5.562,1.82238e-11,-1.77636e-12,10,13,,,,
29,-0.11557788944723613,1.85435e-11,-7.524,1.83836e-11,-2.42829e-12,10,13,,,,
30,-0.06783919597989962,1.87087e-11,-8.79,1.84884e-11,-2.85995e-12,10,13,,,,
31,-0.0201005025125629,1.87425e-11,-10.302,1.84405e-11,-3.352e-12,10,13,,,,
32,0.027638190954773822,1.86252e-11,-11.802,1.82309e-11,-3.81031e-12,10,13,,,,
33,0.07537688442211055,1.8945e-11,-14.022,1.83801e-11,-4.59013e-12,10,13,,,,
34,0.12311557788944727,1.90657e-11,-16.722,1.82575e-11,-5.48719e-12,10,13,,,,
35,0.17085427135678377,1.93944e-11,-18.54,1.8389e-11,-6.16754e-12,10,13,,,,
36,0.2185929648241205,1.98225e-11,-20.856,1.85257e-11,-7.05927e-12,10,13,,,,
37,0.2663316582914572,2.016e-11,-23.07,1.85488e-11,-7.90129e-12,10,13,,,,
38,0.31407035175879394,1.98385e-11,-23.316,1.82184e-11,-7.85155e-12,10,13,,,,
39,0.36180904522613067,1.99344e-11,-24.99,1.80674e-11,-8.42176e-12,10,13,,,,
40,0.40954773869346717,2.06982e-11,-28.644,1.81651e-11,-9.92456e-12,10,13,,,,
41,0.4572864321608039,2.16823e-11,-33.528,1.80745e-11,-1.19763e-11,10,13,,,,
42,0.5050251256281406,2.24764e-11,-36.336,1.81065e-11,-1.33192e-11,10,13,,,,
43,0.5527638190954773,2.31585e-11,-37.938,1.82628e-11,-1.42393e-11,10,13,,,,
44,0.6005025125628141,2.38264e-11,-39.546,1.83712e-11,-1.5172e-11,10,13,,,,
45,0.6482412060301508,2.42349e-11,-41.154,1.82468e-11,-1.595e-11,10,13,,,,
46,0.6959798994974875,2.48815e-11,-42.786,1.82593e-11,-1.69021e-11,10,13,,,,
47,0.7437185929648242,2.51391e-11,-44.064,1.80657e-11,-1.74848e-11,10,13,,,,
48,0.791457286432161,2.59189e-11,-45.36,1.82113e-11,-1.84458e-11,10,13,,,,
49,0.8391959798994972,2.65904e-11,-46.986,1.81385e-11,-1.94441e-11,10,13,,,,
50,0.886934673366834,2.71837e-11,-48.252,1.80994e-11,-2.02808e-11,10,13,,,,
51,0.9346733668341707,2.77681e-11,-49.26,1.81225e-11,-2.10411e-11,10,13,,,,
52,0.9824120603015074,2.85835e-11,-50.568,1.81545e-11,-2.20785e-11,10,13,,,,
53,1.0301507537688441,2.89601e-11,-51.57,1.79982e-11,-2.26877e-11,10,13,,,,
54,1.0778894472361809,2.97347e-11,-52.692,1.80213e-11,-2.36523e-11,10,13,,,,
55,1.1256281407035176,3.03155e-11,-53.748,1.79271e-11,-2.44499e-11,10,13,,,,
56,1.1733668341708543,3.09639e-11,-54.69,1.78987e-11,-2.52706e-11,10,13,,,,
57,1.221105527638191,3.16798e-11,-55.5,1.79413e-11,-2.6109e-11,10,13,,,,
58,1.2688442211055277,3.23885e-11,-56.322,1.79609e-11,-2.69545e-11,10,13,,,,
59,1.316582914572864,3.30529e-11,-57.018,1.79928e-11,-2.77255e-11,10,13,,,,
60,1.3643216080402008,3.36231e-11,-57.786,1.79236e-11,-2.84485e-11,10,13,,,,
61,1.4120603015075375,3.4291e-11,-58.374,1.79822e-11,-2.92e-11,10,13,,,,
62,1.4597989949748742,3.50211e-11,-59.61,1.77157e-11,-3.02089e-11,10,13,,,,
63,1.507537688442211,3.55558e-11,-60.03,1.77619e-11,-3.08022e-11,10,13,,,,
64,1.5552763819095476,3.63942e-11,-60.87,1.77157e-11,-3.17935e-11,10,13,,,,
65,1.6030150753768844,3.71616e-11,-61.482,1.77424e-11,-3.26568e-11,10,13,,,,
66,1.650753768844221,3.97338e-11,-60.45,1.95933e-11,-3.45681e-11,10,14,,,,
67,1.6984924623115578,3.94815e-11,-61.872,1.86092e-11,-3.48204e-11,10,14,,,,
68,1.7462311557788945,3.92861e-11,-62.844,1.79307e-11,-3.49589e-11,10,14,,,,
69,1.7939698492462313,3.9883e-11,-63.516,1.7785e-11,-3.57014e-11,10,14,,,,
70,1.8417085427135675,4.03875e-11,-63.846,1.77992e-11,-3.62521e-11,10,14,,,,
71,1.8894472361809043,4.09808e-11,-64.182,1.78489e-11,-3.68952e-11,10,14,,,,
72,1.937185929648241,4.16878e-11,-64.89,1.76891e-11,-3.77514e-11,10,14,,,,
