,Potencial Retardador,Corriente,Desfasaje,EscTemporal,EscAmplitud,Fecha de medicion,Tiempo Integracion,Frec de Señal,Tiempo de espera
64,0.8787878787878789,-1.22498e-11,1.75292e-11,10,13,,,,
65,0.9393939393939394,-1.30581e-11,1.74635e-11,10,13,,,,
66,1.0,-1.39018e-11,1.7467e-11,10,13,,,,
67,1.0606060606060606,-1.47048e-11,1.74422e-11,10,13,,,,
68,1.121212121212121,-1.53745e-11,1.73427e-11,10,13,,,,
69,1.1818181818181817,-1.59749e-11,1.75043e-11,10,13,,,,
70,1.2424242424242422,-1.66197e-11,1.75114e-11,10,13,,,,
71,1.3030303030303028,-1.72539e-11,1.74208e-11,10,13,,,,
72,1.3636363636363633,-1.78703e-11,1.74137e-11,10,13,,,,
73,1.4242424242424248,-1.87336e-11,1.72414e-11,10,13,,,,
74,1.4848484848484853,-1.96608e-11,1.72556e-11,10,13,,,,
75,1.5454545454545459,-2.02683e-11,1.74013e-11,10,13,,,,
76,1.6060606060606064,-2.06858e-11,1.73924e-11,10,13,,,,
77,1.666666666666667,-2.14265e-11,1.73676e-11,10,13,,,,
78,1.7272727272727275,-2.21779e-11,1.74795e-11,10,13,,,,
79,1.787878787878788,-2.26611e-11,1.7213e-11,10,13,,,,
80,1.8484848484848486,-2.32651e-11,1.71615e-11,10,13,,,,
81,1.9090909090909092,-2.44073e-11,1.98349e-11,10,14,,,,
82,1.9696969696969697,-2.47021e-11,1.77566e-11,10,14,,,,
83,2.0303030303030303,-2.51178e-11,1.75825e-11,10,14,,,,
84,2.090909090909091,-2.57289e-11,1.75008e-11,10,14,,,,
85,2.1515151515151514,-2.6276e-11,1.76109e-11,10,14,,,,
86,2.212121212121212,-2.66668e-11,1.73658e-11,10,14,,,,
87,2.2727272727272725,-2.72459e-11,1.73231e-11,10,14,,,,
88,2.333333333333334,-2.77681e-11,1.75931e-11,10,14,,,,
89,2.3939393939393945,-2.81696e-11,1.73906e-11,10,14,,,,
90,2.454545454545455,-2.87771e-11,1.7142e-11,10,14,,,,
91,2.5151515151515156,-2.94487e-11,1.7316e-11,10,14,,,,
92,2.575757575757576,-3.01521e-11,1.73551e-11,10,14,,,,
93,2.6363636363636367,-3.05713e-11,1.73658e-11,10,14,,,,
94,2.6969696969696972,-3.09621e-11,1.73871e-11,10,14,,,,
95,2.757575757575758,-3.13067e-11,1.72592e-11,10,14,,,,
96,2.8181818181818183,-3.16158e-11,1.74617e-11,10,14,,,,
97,2.878787878787879,-3.2099e-11,1.73942e-11,10,14,,,,
98,2.9393939393939394,-3.24685e-11,1.7316e-11,10,14,,,,
99,3.0,-3.30405e-11,1.74724e-11,10,14,,,,
