,Potencial Retardador,Corriente,Desfasaje,EscTemporal,EscAmplitud
30,0.6363636363636367,3.16903e-12,-6.95057e-11,10,15
31,0.7575757575757578,2.82087e-12,-7.9162e-11,10,15
32,0.8787878787878789,2.70008e-12,-8.95359e-11,10,15
33,1.0,2.65744e-12,-9.92491e-11,10,15
34,1.121212121212121,2.38033e-12,-1.08777e-10,10,15
35,1.2424242424242422,2.25243e-12,-1.18086e-10,10,15
36,1.3636363636363633,2.18138e-12,-1.27401e-10,10,15
37,1.4848484848484853,1.87585e-12,-1.36461e-10,10,15
38,1.6060606060606064,1.82611e-12,-1.44966e-10,10,15
39,1.7272727272727275,2.75692e-12,-1.52739e-10,10,16
40,1.8484848484848486,2.35902e-12,-1.61209e-10,10,16
41,1.9696969696969697,1.67689e-12,-1.69678e-10,10,16
42,2.090909090909091,1.39267e-12,-1.77722e-10,10,16
43,2.212121212121212,1.19372e-12,-1.85055e-10,10,16
44,2.333333333333334,1.19372e-12,-1.92473e-10,10,16
45,2.454545454545455,1.25056e-12,-1.99265e-10,10,16
46,2.575757575757576,1.13688e-12,-2.05632e-10,10,16
47,2.6969696969696972,9.94767e-13,-2.12936e-10,10,16
48,2.8181818181818183,6.82124e-13,-2.20099e-10,10,16
49,2.9393939393939394,4.26327e-13,-2.2692e-10,10,16
50,3.0606060606060606,4.26327e-13,-2.3323e-10,10,16
51,3.1818181818181817,4.26327e-13,-2.39313e-10,10,16
52,3.3030303030303028,3.97906e-13,-2.45338e-10,10,16
53,3.4242424242424248,2.55797e-13,-2.51022e-10,10,16
54,3.545454545454546,0.0,-2.56593e-10,10,16
55,3.666666666666667,8.52656e-14,-2.62249e-10,10,16
56,3.787878787878788,-2.27375e-13,-2.67507e-10,10,16
57,3.909090909090909,-2.84219e-13,-2.7214e-10,10,16
58,4.03030303030303,-1.13688e-13,-2.76858e-10,10,16
59,4.151515151515151,-5.68439e-14,-2.81718e-10,10,16
60,4.272727272727273,-1.98953e-13,-2.86748e-10,10,16
61,4.3939393939393945,-3.12641e-13,-2.91495e-10,10,16
62,4.515151515151516,-3.41062e-13,-2.96042e-10,10,16
63,4.636363636363637,-4.26327e-13,-3.00618e-10,10,16
64,4.757575757575758,-3.69484e-13,-3.04967e-10,10,16
65,4.878787878787879,-5.68438e-13,-3.09372e-10,10,16
66,5.0,-5.11594e-13,-3.1355e-10,10,16
67,5.121212121212121,-3.41062e-13,-3.17586e-10,10,16
68,5.242424242424242,-4.54751e-13,-3.21849e-10,10,16
69,5.363636363636363,-5.11594e-13,-3.25885e-10,10,16
70,5.484848484848484,-6.53703e-13,-3.29779e-10,10,16
71,5.6060606060606055,-7.95811e-13,-3.339e-10,10,16
72,5.727272727272727,-7.38968e-13,-3.37737e-10,10,16
73,5.8484848484848495,-6.53703e-13,-3.41688e-10,10,16
74,5.969696969696971,-7.6739e-13,-3.45468e-10,10,16
75,6.090909090909092,-8.52655e-13,-3.48964e-10,10,16
76,6.212121212121213,-9.37923e-13,-3.52545e-10,10,16
77,6.333333333333334,-1.10845e-12,-3.55984e-10,10,16
78,6.454545454545455,-1.10845e-12,-3.59451e-10,10,16
79,6.575757575757576,-1.22214e-12,-3.6272e-10,10,16
80,6.696969696969697,-1.10845e-12,-3.65931e-10,10,16
81,6.818181818181818,-1.02319e-12,-3.69086e-10,10,16
82,6.9393939393939394,-1.25056e-12,-3.72156e-10,10,17
83,7.0606060606060606,-2.21691e-12,-3.74827e-10,10,17
84,7.181818181818182,-1.819e-12,-3.77385e-10,10,17
85,7.303030303030303,-1.59162e-12,-3.80284e-10,10,17
86,7.424242424242424,-1.30741e-12,-3.83183e-10,10,17
87,7.545454545454545,-1.47794e-12,-3.86082e-10,10,17
88,7.666666666666668,-1.53478e-12,-3.89607e-10,10,17
89,7.787878787878789,-1.47794e-12,-3.93984e-10,10,17
90,7.90909090909091,-1.47794e-12,-3.97678e-10,10,17
91,8.030303030303031,-1.53478e-12,-4.00805e-10,10,17
92,8.151515151515152,-1.47794e-12,-4.03761e-10,10,17
93,8.272727272727273,-1.47794e-12,-4.06603e-10,10,17
94,8.393939393939394,-1.53478e-12,-4.09274e-10,10,17
95,8.515151515151516,-1.53478e-12,-4.12287e-10,10,17
96,8.636363636363637,-1.64847e-12,-4.14902e-10,10,17
97,8.757575757575758,-1.819e-12,-4.17062e-10,10,17
98,8.878787878787879,-1.819e-12,-4.19279e-10,10,17
99,9.0,-1.70531e-12,-4.21609e-10,10,17
