,Potencial Retardador,Corriente,Desfasaje,EscTemporal,EscAmplitud
49,-0.26262626262626254,4.71559e-12,9.4947e-13,10,10
50,-0.23737373737373746,4.96272e-12,1.24634e-12,10,10
51,-0.21212121212121215,5.97303e-12,5.00048e-13,10,11
52,-0.18686868686868685,6.18663e-12,8.74859e-13,10,11
53,-0.16161616161616155,6.50816e-12,8.77524e-13,10,11
54,-0.13636363636363646,7.10146e-12,8.8685e-13,10,11
55,-0.11111111111111116,7.74053e-12,8.42441e-13,10,11
56,-0.08585858585858586,8.27743e-12,7.41632e-13,10,11
57,-0.06060606060606055,8.7424e-12,1.03651e-12,10,11
58,-0.03535353535353547,9.37966e-12,1.09735e-12,10,11
59,-0.010101010101010166,1.0211e-11,9.08166e-13,10,11
60,0.015151515151515138,1.08527e-11,8.76191e-13,10,11
61,0.04040404040404044,1.09215e-11,8.83741e-13,10,11
62,0.06565656565656552,1.09215e-11,1.00942e-12,10,11
63,0.09090909090909083,1.09215e-11,9.4192e-13,10,11
64,0.11616161616161613,1.09215e-11,7.74495e-13,10,11
65,0.14141414141414144,1.09215e-11,7.54067e-13,10,11
66,0.16666666666666674,1.09215e-11,7.48294e-13,10,11
67,0.19191919191919182,1.09215e-11,9.0106e-13,10,11
68,0.21717171717171713,1.09215e-11,8.88182e-13,10,11
69,0.24242424242424243,1.09215e-11,1.02097e-12,10,11
70,0.26767676767676774,1.09215e-11,6.95003e-13,10,11
71,0.2929292929292928,1.09215e-11,6.5992e-13,10,11
72,0.3181818181818181,1.09215e-11,7.41188e-13,10,11
73,0.3434343434343434,1.09215e-11,9.13054e-13,10,11
74,0.36868686868686873,1.09215e-11,7.30974e-13,10,11
75,0.3939393939393938,1.09215e-11,7.44297e-13,10,11
76,0.4191919191919191,2.51942e-11,9.96543e-13,10,13
77,0.4444444444444444,2.44215e-11,6.18176e-13,10,13
78,0.4696969696969697,2.50663e-11,8.08246e-13,10,13
79,0.4949494949494948,2.57537e-11,6.07518e-13,10,13
80,0.5202020202020203,2.64323e-11,5.32911e-13,10,13
81,0.5454545454545454,2.73951e-11,5.79096e-13,10,13
82,0.5707070707070705,2.81998e-11,6.43045e-13,10,13
83,0.595959595959596,2.89494e-11,6.12847e-13,10,13
84,0.6212121212121211,2.95624e-11,7.54955e-13,10,13
85,0.6464646464646466,3.05767e-11,6.43045e-13,10,13
86,0.6717171717171717,3.15519e-11,6.91006e-13,10,13
87,0.6969696969696968,3.2321e-11,4.88502e-13,10,13
88,0.7222222222222223,3.31826e-11,4.52973e-13,10,13
89,0.7474747474747474,3.395e-11,5.25805e-13,10,13
90,0.7727272727272725,3.47955e-11,6.51926e-13,10,13
91,0.797979797979798,3.54581e-11,4.81396e-13,10,13
92,0.8232323232323231,3.61828e-11,4.28104e-13,10,13
93,0.8484848484848486,3.71083e-11,4.33433e-13,10,13
94,0.8737373737373737,3.78952e-11,4.68962e-13,10,13
95,0.8989898989898988,3.85436e-11,4.92054e-13,10,13
96,0.9242424242424243,3.93092e-11,3.85471e-13,10,13
97,0.9494949494949494,4.05296e-11,2.94877e-13,10,13
98,0.9747474747474749,4.13236e-11,2.41586e-13,10,13
99,1.0,2.18431e-11,3.62379e-13,10,12
