,Potencial Retardador,Corriente,Desfasaje,EscTemporal,EscAmplitud
76,0.07070707070707094,2.76758e-12,-2.32775e-11,10,13
77,0.11111111111111116,2.84041e-12,-2.56667e-11,10,13
78,0.15151515151515182,2.9008e-12,-2.80364e-11,10,13
79,0.19191919191919204,2.90258e-12,-3.05287e-11,10,13
80,0.2323232323232327,2.80843e-12,-3.28966e-11,10,13
81,0.27272727272727293,2.69652e-12,-3.55558e-11,10,13
82,0.3131313131313136,2.61481e-12,-3.83518e-11,10,14
83,0.3535353535353538,2.34836e-12,-4.11406e-11,10,14
84,0.39393939393939403,2.51889e-12,-4.30342e-11,10,14
85,0.4343434343434347,2.49047e-12,-4.55851e-11,10,14
86,0.4747474747474749,2.42652e-12,-4.82034e-11,10,14
87,0.5151515151515156,2.49047e-12,-5.06939e-11,10,14
88,0.5555555555555558,2.3981e-12,-5.32447e-11,10,14
89,0.5959595959595965,2.25599e-12,-5.59484e-11,10,14
90,0.6363636363636367,2.28441e-12,-5.85882e-11,10,14
91,0.6767676767676769,2.18849e-12,-6.10894e-11,10,14
92,0.7171717171717176,2.11743e-12,-6.37006e-11,10,14
93,0.7575757575757578,2.10322e-12,-6.61804e-11,10,14
94,0.7979797979797985,2.20625e-12,-6.85927e-11,10,14
95,0.8383838383838387,2.83508e-12,-7.16232e-11,10,15
96,0.8787878787878789,2.7285e-12,-7.40035e-11,10,15
97,0.9191919191919196,2.25954e-12,-7.60427e-11,10,15
98,0.9595959595959598,1.86874e-12,-7.8423e-11,10,15
99,1.0,1.85453e-12,-8.08886e-11,10,15
